[[7,15,6,19,11,12,5,11,11,1,5,12,18,18,13,6,17,8,19,7,17,5,14,8,1,13,13,6,19,19,15,16,11,6,2,4,3,10,16,8,14,2,10,10,6,7,10,2,3,16,19,6,17,2,6,10],
[2,2,18,15,14,1,5,11,7,1,8,7,7,7,13,15,17,14,6,13,2,10,7,19,18,3,13,8,19,19,6,7,6,19,16,10,5,10,7,8,14,8,15,18,7,9,11,1,15,11,12,6,0,14,6,11],
[9,9,3,12,18,7,5,11,11,5,4,12,4,4,18,6,16,13,0,4,19,4,3,13,10,1,13,13,19,19,7,2,4,2,19,18,6,10,6,18,14,10,10,15,19,12,10,16,3,16,2,0,1,13,19,12],
[9,1,5,1,12,7,5,19,11,6,5,11,1,18,16,4,17,17,3,9,3,7,17,11,15,15,13,7,7,19,17,19,0,6,9,4,3,1,13,12,14,0,10,10,18,7,9,10,10,16,19,19,1,6,14,10],
[7,3,4,2,8,15,3,11,3,12,17,11,13,8,7,14,17,3,12,17,0,12,9,10,4,8,10,17,19,2,2,11,3,6,1,4,7,18,6,19,13,15,11,10,2,12,3,2,12,16,12,9,18,9,15,8],
[1,2,18,19,5,5,12,11,7,18,9,18,14,5,5,18,3,14,13,16,13,0,14,8,17,13,2,6,0,1,16,6,7,13,11,0,12,17,2,4,14,2,10,17,16,18,12,10,3,16,8,6,17,6,17,0],
[13,10,7,1,8,7,5,11,11,16,8,11,17,3,14,17,17,4,17,5,1,12,15,8,13,5,3,15,3,14,16,9,12,3,4,0,13,8,19,2,14,17,15,7,15,7,0,4,15,2,19,3,17,4,19,11],
[13,0,14,19,11,12,12,15,16,18,18,5,7,3,14,4,17,14,17,17,10,16,13,19,10,3,14,19,19,19,0,16,6,3,13,3,11,9,14,12,14,18,10,15,6,18,16,2,19,16,15,7,15,14,12,16],
[12,15,8,5,10,18,5,11,11,6,7,18,13,6,13,6,10,17,2,13,9,6,12,19,12,11,5,16,5,2,18,5,17,13,0,16,3,19,9,18,19,9,10,19,6,10,10,12,5,16,18,6,10,18,17,17],
[14,12,6,19,9,14,5,18,8,14,19,11,17,19,13,3,7,6,7,18,0,12,6,15,12,5,4,6,13,1,15,17,12,6,8,12,16,10,11,8,14,16,13,14,18,10,10,16,15,16,17,6,17,3,6,10],
[1,16,12,16,14,11,14,8,6,2,12,18,16,3,14,10,19,15,17,3,6,3,1,14,19,13,3,1,1,19,5,5,8,12,4,0,13,4,15,8,12,11,8,6,6,1,19,15,12,17,13,8,1,17,12,3],
[8,10,15,17,12,6,14,8,6,2,12,8,5,8,3,0,17,4,11,13,2,3,6,7,14,13,15,18,0,5,15,13,19,1,7,18,14,13,3,5,11,8,6,16,7,19,3,6,3,19,5,8,0,11,16,2],
[18,9,1,5,7,19,14,8,6,6,10,10,5,2,14,10,18,11,0,14,19,16,2,7,0,16,3,2,19,6,10,0,1,10,4,0,4,2,13,19,11,4,5,18,6,6,19,17,8,17,13,18,1,3,16,15],
[9,8,12,2,13,4,14,0,7,17,12,5,12,7,10,11,10,10,13,1,4,0,11,12,7,15,10,1,5,16,0,5,16,12,12,3,2,4,19,8,12,13,8,6,3,1,19,17,15,17,13,17,10,13,19,7],
[10,0,1,6,7,11,14,4,14,10,19,11,0,11,3,10,4,14,10,1,10,15,13,7,6,5,1,1,17,17,13,10,14,4,16,7,12,1,18,8,8,11,13,15,6,1,15,13,10,19,13,3,1,15,18,15],
[1,13,10,15,2,7,14,8,6,2,17,19,6,3,14,2,11,1,17,4,9,11,0,2,15,9,11,11,12,19,16,8,10,17,18,7,16,4,14,8,4,11,1,13,9,19,5,3,4,9,9,18,7,10,8,10],
[1,12,4,17,7,6,17,13,17,3,9,0,11,18,19,6,15,4,17,18,16,6,19,16,12,9,11,6,1,3,15,10,17,1,11,0,9,10,5,13,0,16,15,0,11,0,10,15,11,17,9,15,8,9,13,3],
[12,16,11,16,2,9,5,13,19,17,8,4,13,5,8,19,19,19,0,19,8,10,14,10,4,19,7,1,19,11,9,1,7,4,8,9,5,11,18,8,6,5,6,18,8,8,8,15,9,17,4,18,3,13,1,9],
[19,3,12,6,19,5,3,14,6,9,14,18,2,0,15,14,18,17,14,12,6,5,13,17,11,3,17,14,14,5,11,2,17,11,18,14,15,8,13,8,12,3,6,11,6,1,16,15,9,17,10,7,1,9,11,2],
[14,0,7,17,0,9,5,17,14,10,14,12,12,1,15,10,14,14,8,13,0,14,1,3,9,3,19,7,5,17,1,5,19,11,12,5,17,7,13,8,19,11,13,9,6,1,19,7,2,17,2,15,1,14,16,19],
[5,14,14,10,1,10,4,19,6,8,9,9,3,15,10,2,12,0,6,16,2,16,13,1,19,2,11,16,1,6,13,8,13,18,8,0,1,1,12,0,10,4,3,12,12,9,11,10,3,7,1,11,7,8,1,7],
[19,14,12,9,1,10,6,11,6,8,17,2,3,9,7,5,16,6,18,0,6,1,13,12,18,2,12,0,14,12,13,8,13,18,16,0,19,13,12,10,18,9,9,7,12,17,2,17,19,7,1,14,7,10,17,0],
[5,10,19,8,13,19,4,11,16,16,10,13,8,15,10,9,10,10,2,9,5,8,16,16,0,19,11,15,1,1,9,16,10,18,8,0,4,1,17,2,4,19,3,6,8,3,9,8,9,19,15,0,8,17,1,5],
[14,8,10,7,16,4,3,13,17,4,1,10,0,11,14,17,5,0,18,12,1,11,1,1,7,9,13,7,1,10,7,6,17,18,9,11,1,8,12,16,19,7,3,4,9,9,11,6,4,7,14,11,1,3,11,11],
[1,8,12,9,6,5,11,19,6,11,18,16,2,19,1,6,12,14,15,4,8,17,4,1,1,18,9,16,15,7,2,0,12,18,12,12,11,19,12,9,4,9,9,14,2,19,11,10,17,7,9,3,1,9,6,4],
[0,6,13,18,11,5,0,19,3,8,4,8,2,1,2,6,18,17,18,9,2,17,8,5,12,18,8,16,1,1,8,14,8,18,9,0,11,2,7,2,10,15,3,6,0,11,18,12,19,7,6,8,2,17,13,3],
[7,9,8,15,6,15,10,16,5,9,7,1,14,1,15,18,3,0,2,13,2,18,10,12,6,2,11,16,3,1,5,1,16,18,8,3,14,11,10,2,10,8,3,12,0,6,10,8,12,7,4,11,0,8,9,7],
[5,8,7,9,17,4,4,0,12,0,8,6,4,7,10,5,12,8,14,5,1,6,6,6,5,9,11,16,1,19,7,19,9,18,18,4,17,19,18,0,10,1,13,18,10,9,19,18,9,2,14,16,3,15,2,11],
[4,8,14,15,8,0,4,0,5,14,9,7,10,19,2,10,7,11,0,13,3,19,4,16,13,17,0,0,1,4,11,6,12,12,12,12,0,17,9,16,6,2,3,13,16,1,5,10,3,7,4,11,7,10,14,7],
[5,14,8,7,8,9,18,1,15,8,11,11,14,13,6,10,11,0,18,0,11,0,11,8,15,14,8,11,6,10,9,10,5,14,1,0,3,6,8,1,16,2,3,12,12,13,11,8,6,2,14,11,1,15,3,7],
[12,0,1,16,10,7,15,2,7,3,0,12,10,14,14,10,14,12,14,8,4,9,10,16,8,15,1,13,14,10,17,16,4,3,16,0,14,8,2,4,18,4,7,5,9,4,9,5,3,3,6,14,14,2,15,14],
[15,0,1,9,15,8,9,16,5,15,0,15,1,4,3,11,12,13,11,3,4,9,7,1,10,15,17,9,15,10,0,15,1,3,15,0,19,10,18,10,18,18,7,5,5,10,9,3,5,19,18,0,4,14,12,15],
[0,17,16,16,9,7,17,9,11,13,14,19,17,9,19,11,14,12,15,8,8,7,1,10,10,15,1,9,7,18,3,16,4,12,14,0,11,7,15,2,2,3,10,10,8,6,14,12,9,5,6,15,19,13,18,14],
[18,18,5,17,18,13,13,17,16,18,18,11,10,16,12,11,7,5,13,17,8,1,1,19,11,1,1,13,9,10,9,0,11,18,14,2,12,10,12,7,2,14,7,5,1,4,17,5,3,3,6,4,14,3,1,0],
[14,19,9,13,13,17,17,17,12,18,4,3,5,10,19,8,7,12,11,15,13,8,7,10,18,18,12,14,16,18,1,6,18,11,7,0,17,17,9,4,9,9,7,5,18,4,13,5,12,5,6,1,8,18,9,19],
[7,6,4,19,17,3,17,6,9,9,13,19,2,12,12,10,8,19,9,12,4,9,8,19,16,10,7,11,4,6,8,6,11,14,19,0,10,6,5,4,18,8,7,5,9,16,9,7,0,3,3,14,14,9,6,4],
[3,0,5,17,18,14,12,2,3,18,12,6,2,7,11,7,6,14,14,17,3,6,14,13,11,19,17,14,17,18,14,1,15,13,8,0,0,2,19,2,18,14,7,15,16,1,0,5,3,5,13,0,5,17,0,4],
[11,19,7,7,13,12,10,9,1,5,13,14,13,3,9,16,14,11,4,1,18,10,3,14,6,5,1,7,13,5,6,13,2,3,16,0,14,16,2,4,18,13,7,5,8,10,7,3,17,13,11,14,14,5,11,14],
[12,5,14,0,3,9,17,10,0,8,12,5,8,19,9,10,14,6,6,6,15,18,11,5,19,12,1,4,9,10,4,19,12,17,18,9,11,13,14,4,9,11,7,5,19,4,13,3,4,3,17,14,14,1,9,16],
[13,14,3,19,18,12,15,19,19,3,19,11,19,15,18,3,14,3,14,1,1,2,8,3,1,13,18,7,1,10,15,8,12,3,14,0,5,2,6,12,18,4,7,12,19,4,8,5,17,16,1,13,14,2,9,7],
[16,11,1,12,9,0,15,16,7,17,10,2,11,14,12,4,0,3,10,17,19,12,12,10,5,1,15,13,9,6,19,5,11,13,12,12,5,13,15,9,9,14,19,8,3,8,3,8,7,18,5,8,14,18,12,14],
[16,8,11,12,9,0,14,13,7,2,7,14,16,9,3,4,14,10,14,13,19,4,7,4,12,8,15,13,9,6,4,0,0,12,17,8,16,8,11,10,9,15,19,6,3,5,10,8,7,8,5,9,8,7,1,4],
[5,0,1,12,14,0,19,16,5,16,18,8,18,9,12,4,2,18,2,16,11,6,2,18,10,19,9,13,9,6,9,11,1,9,12,10,2,11,11,9,8,14,10,8,15,18,0,8,11,18,10,7,10,10,10,5],
[1,19,10,3,5,1,15,16,6,13,15,16,5,3,8,4,18,17,1,2,8,16,17,9,10,10,10,13,4,7,3,17,7,6,5,11,18,2,10,9,9,14,19,8,10,8,9,8,7,18,5,11,7,19,7,16],
[19,16,17,7,19,13,6,9,9,17,16,17,0,9,12,4,0,4,7,2,19,0,2,4,1,0,4,1,9,6,12,13,9,6,15,5,0,10,12,9,15,7,10,19,11,18,9,8,19,18,19,1,14,11,0,0],
[4,9,16,12,11,3,2,1,12,6,18,14,1,12,1,1,0,13,19,3,11,2,13,5,16,11,8,11,9,6,7,10,14,15,9,16,4,11,2,9,2,1,9,16,12,0,0,8,6,18,5,13,13,0,16,17],
[16,10,1,12,7,12,2,1,2,5,17,4,19,9,16,0,6,0,19,16,10,14,18,18,19,3,6,11,15,5,19,15,12,1,5,0,13,14,9,9,9,14,19,8,12,15,12,8,19,18,9,8,19,0,3,10],
[13,2,4,12,8,1,9,12,13,4,15,2,6,6,12,13,18,10,9,5,8,19,9,0,9,7,17,9,9,6,16,15,17,8,7,18,10,14,8,7,15,13,1,5,14,8,17,5,15,1,4,8,14,7,9,2],
[10,7,19,12,2,12,2,2,5,17,10,12,7,7,12,5,2,11,2,2,16,6,8,10,5,11,3,15,4,1,14,19,16,7,8,12,2,12,10,9,9,14,14,9,3,8,8,8,7,5,0,9,14,13,18,17],
[11,10,6,12,9,1,9,0,2,12,7,6,14,9,3,0,13,18,10,9,9,10,18,9,19,13,6,15,9,6,3,12,18,6,10,18,8,14,14,10,9,2,19,17,7,15,6,8,7,2,5,2,1,17,18,0],
[14,12,19,10,13,5,3,11,1,2,7,6,5,4,10,9,0,9,3,2,9,0,1,6,8,2,6,16,7,2,2,14,9,4,9,0,17,4,13,9,14,7,17,11,13,5,12,14,7,16,8,5,11,14,8,13],
