[[7,15,6,19,11,12,5,11,11,1,5,12,18,18,13,6,17,8,19,7,17,5,14,8,1,13,13,6,19,19,15,16,11,6,2,4,3,10,16,8,14,2,10,10,6,7,10,2,3,16,19,6,17,2,6,10],
[7,9,6,19,6,17,5,19,11,0,9,18,10,16,3,16,14,8,13,18,14,14,3,8,19,4,9,0,14,12,12,14,15,6,0,5,8,11,11,12,15,9,10,10,10,15,5,2,15,16,4,0,14,13,18,12],
[4,0,13,12,0,9,4,0,0,9,10,4,11,2,8,16,19,8,1,1,5,4,11,9,11,18,1,7,14,17,7,5,13,6,17,12,7,17,5,6,14,2,10,10,13,7,10,3,7,16,0,9,3,13,2,12],
[19,15,17,14,14,12,5,3,2,10,16,0,11,5,18,19,19,17,0,8,17,12,10,7,8,13,13,18,19,19,13,14,6,6,19,1,18,19,17,8,14,9,7,2,0,0,12,2,14,16,0,10,17,4,0,16],
[17,5,15,6,4,0,7,3,11,10,0,17,11,1,1,6,17,1,9,7,10,16,8,18,10,3,11,8,16,13,10,16,19,19,2,18,2,7,16,16,19,5,11,8,13,19,6,2,3,16,1,6,4,1,5,18],
[7,17,13,9,11,0,9,15,8,8,7,12,3,2,18,13,5,4,19,8,5,5,1,19,0,8,12,7,11,9,5,7,3,5,8,3,14,17,8,11,14,4,10,10,13,12,10,2,10,16,19,1,11,6,5,6],
[19,13,8,2,11,6,3,11,7,10,4,9,19,19,16,0,12,12,11,19,15,7,16,19,11,5,15,16,7,3,11,1,9,6,2,4,0,7,8,0,14,2,10,18,15,7,13,2,13,2,2,6,17,2,1,10],
[11,9,6,16,18,0,8,11,4,11,7,16,3,15,13,6,12,17,10,2,8,10,8,5,7,8,9,17,4,19,5,6,11,6,6,17,8,3,2,8,14,19,10,10,0,13,2,6,12,2,3,4,17,7,2,7],
[18,5,3,4,9,3,9,11,4,11,19,3,6,3,16,4,17,8,19,0,16,15,5,11,19,16,17,0,0,9,12,10,17,6,11,12,18,14,13,8,19,3,10,14,6,12,5,16,16,2,3,8,7,12,19,5],
[1,7,9,8,19,1,4,3,10,16,10,17,11,6,8,17,17,19,16,1,15,5,19,17,3,5,4,9,15,1,17,5,0,5,2,4,13,4,2,18,13,13,10,7,0,10,9,11,8,2,15,16,11,2,15,10],
[1,16,12,16,14,11,14,8,6,2,12,18,16,3,14,10,19,15,17,3,6,3,1,14,19,13,3,1,1,19,5,5,8,12,4,0,13,4,15,8,12,11,8,6,6,1,19,15,12,17,13,8,1,17,12,3],
[2,8,12,11,14,15,3,8,14,8,19,14,3,19,2,4,16,10,2,0,11,14,6,19,2,0,12,15,14,17,9,18,16,1,1,4,13,19,14,8,2,11,5,10,14,1,19,19,12,17,8,19,7,15,12,19],
[2,1,1,11,7,18,6,17,6,8,9,19,7,7,14,5,16,16,0,11,10,4,17,7,11,10,17,1,3,19,2,0,11,13,6,9,4,10,4,19,12,4,7,7,15,1,19,15,12,9,11,6,7,0,10,5],
[2,4,12,17,16,2,15,8,0,8,11,1,14,1,7,2,15,6,6,3,13,3,6,6,16,0,16,15,3,12,2,10,17,2,19,0,2,4,15,19,16,18,7,4,1,8,19,19,9,17,0,11,1,18,1,0],
[18,15,14,0,1,9,4,8,5,17,1,11,10,16,11,15,5,10,17,18,8,14,11,12,9,13,3,1,1,3,13,7,4,5,1,8,3,8,13,8,11,18,6,18,10,1,5,15,6,17,13,15,1,17,14,3],
[15,16,4,10,19,1,14,1,14,18,7,11,13,13,7,9,1,7,19,8,10,5,2,1,8,4,15,2,1,16,8,3,8,12,7,0,16,4,0,13,16,15,7,5,1,8,0,16,3,14,11,0,4,15,1,3],
[18,9,3,13,5,1,4,16,12,16,2,3,1,15,15,1,15,10,17,10,18,11,19,11,12,12,15,13,9,8,6,2,0,11,0,18,6,4,15,13,10,2,6,1,2,3,5,2,17,9,13,5,18,13,19,12],
[14,16,19,12,14,7,8,8,6,10,12,1,16,16,14,10,19,16,0,12,1,6,13,14,18,11,6,11,19,6,12,17,6,12,17,13,5,12,7,4,11,8,5,0,6,18,12,0,12,9,6,0,4,17,16,2],
[13,11,6,16,14,0,15,17,9,3,1,5,7,0,17,10,2,17,17,8,9,4,14,9,10,11,6,4,10,18,14,10,9,2,18,17,1,14,13,14,11,13,5,3,6,18,1,6,19,17,14,19,1,17,15,5],
[8,16,12,19,17,6,14,7,2,3,1,11,14,2,19,14,1,2,5,11,17,8,16,16,13,15,16,11,3,11,18,2,8,13,12,6,13,14,1,8,12,11,8,17,17,9,11,17,11,17,13,15,2,17,16,3],
[5,14,14,10,1,10,4,19,6,8,9,9,3,15,10,2,12,0,6,16,2,16,13,1,19,2,11,16,1,6,13,8,13,18,8,0,1,1,12,0,10,4,3,12,12,9,11,10,3,7,1,11,7,8,1,7],
[0,5,1,10,1,7,5,0,5,8,0,19,16,13,10,2,13,1,8,2,9,13,2,15,19,14,10,0,5,19,14,7,17,18,8,11,6,13,19,16,10,11,3,15,17,3,5,3,3,19,17,0,14,7,10,9],
[15,5,5,0,1,0,4,13,6,15,1,3,14,10,11,2,5,0,15,14,9,0,14,3,3,4,4,7,1,6,5,7,5,12,4,14,9,16,9,1,19,2,3,16,2,11,3,8,3,2,11,8,4,11,3,4],
[10,11,18,14,19,19,3,1,1,10,3,12,11,18,13,3,14,12,16,8,11,1,14,8,1,13,11,4,7,13,10,15,15,15,11,0,9,19,8,7,19,19,3,11,12,3,11,18,3,7,14,16,12,8,14,6],
[5,11,10,18,9,0,4,19,15,15,3,12,18,18,7,1,12,12,15,0,7,10,10,14,4,13,6,13,5,6,2,1,11,18,15,10,9,1,1,0,3,9,3,9,12,19,6,11,19,9,12,4,17,14,5,14],
[11,12,1,17,11,10,12,16,11,5,3,1,2,16,10,7,2,15,6,5,6,11,4,15,16,19,7,13,5,12,19,8,15,18,3,0,0,13,19,3,10,4,3,17,5,9,11,10,4,19,13,4,7,15,2,8],
